"","nameList","rating"
"2075","Louis Gloria",2.662
"684","Arjun Fernando",2.661
"2723","Alexander Skrypko",2.661
"2502","Lee Childs",2.661
"2219","Jacobo Diaz",2.661
"2464","Mounir El Aarej",2.66
"4661","Alessandro Baldoni",2.66
"3696","Reyno Summers",2.66
"4844","Francesco Michelotti",2.66
"4755","Charles Merzbacher",2.66
"1789","Samson Ahinakwa",2.66
"4501","Jacques Grandjean",2.66
"1755","Jose Luis Aparisi",2.659
"3426","Tomislav Brkic",2.659
"5337","Ivan Cerovic",2.659
"3763","Trevor Fancutt",2.659
"442","Tito Vasquez",2.659
"2506","Yaoki Ishii",2.659
"2116","Iztok Bozic",2.658
"3456","Calvin Hemery",2.658
"651","Denis Naegelen",2.658
"5762","Cheng Yu Yu",2.658
"1603","Oleksandr Dolgopolov",2.658
"2046","Claude Ngoran",2.658
"3841","Gary Rose",2.658
"2971","Karan Rastogi",2.657
"2413","Axel Pretzsch",2.657
"2477","Dejan Petrovic",2.657
"1554","Marcelo Hennemann",2.657
"5184","Thomas Dupre",2.656
"3290","Jaroslav Pospisil",2.656
"1040","Matt Doyle",2.656
"510","Belus Prajoux",2.655
"43","Pancho Segura",2.655
"2632","Mohamed Mamoun",2.655
"4880","Xavier Avila",2.655
"1962","Milen Velev",2.655
"2177","Alexander Shvec",2.655
"3872","John Adams",2.655
"1419","Bruno Dadillon",2.654
"835","Dave Bohrnstedt",2.653
"5339","Victor Bruthans",2.653
"2452","Yohny Romero",2.652
"762","Gene Stuart Malin",2.652
"5017","Regis Lavergne",2.652
"1357","Stefan Hermann",2.652
"1293","Kevin Moir",2.652
"202","Ion Tiriac",2.651
"1665","Byron Talbot",2.651
"3575","Luis Patino",2.65
"2735","Pau Gerbaud Farras",2.65
"3470","Edan Leshem",2.65
"2601","Peter Handoyo",2.65
"2751","KJ Hippensteel",2.65
"3430","Martins Podzus",2.65
"2531","Andrei Luzgin",2.65
"2694","Marcos Daniel",2.649
"2730","Mariusz Fyrstenberg",2.649
"1395","Alessandro De Minicis",2.649
"3762","Birger Folke",2.649
"5597","Jeevan Nedunchezhiyan",2.649
"5005","Diego Lozano",2.649
"1887","Tamer El Sawy",2.649
"5604","Fabiano De Paula",2.648
"986","Ted Williams",2.648
"1637","Eric Riley",2.648
"3573","Rodrigo Arus",2.647
"5371","Catalin Gard",2.647
"421","Roscoe Tanner",2.647
"889","Tim Garcia",2.647
"2530","Gert Vilms",2.647
"4761","John Laffnie De Jager",2.647
"1094","Jim Gurfein",2.646
"1542","Joey Rive",2.646
"528","Chiraid Mukherjea",2.646
"445","Kjell Johansson",2.645
"2647","Martin Vilarrubi",2.645
"3320","Nicolaas Scholtz",2.645
"2929","Daniel Vallverdu",2.645
"275","Ichizo Konishi",2.645
"2850","Rob Steckley",2.644
"46","Raymond Moore",2.643
"1114","Glen Holroyd",2.643
"2507","Y WANG",2.643
"121","Franklin Robbins",2.643
"820","Charlie Fancutt",2.642
"416","Syd Ball",2.642
"2390","Aqeel Khan",2.642
"2305","Philippe Moggio",2.642
"3118","Cheuk Wai Hui",2.642
"1625","Dan Goldberg",2.642
"118","Peter Curtis",2.642
"1151","Arthur Anastopoulo",2.642
"2213","Gustavo Kuerten",2.642
"2208","Sebastian Prieto",2.642
"1288","John Van Nostrand",2.641
"2121","Thorsten Poelzl",2.641
"4623","Malcolm Elley",2.641
"125","Armistead Neely",2.64
"2037","Eyal Erlich",2.64
"3890","Keith Stoneman",2.64
"164","Ivan Molina",2.639
"432","Rick Fisher",2.639
"1276","Christo Steyn",2.639
"5230","Andrey Stepanov",2.639
"3230","Dimitar Kuzmanov",2.638
"1292","Richard Gallien",2.638
"356","Keishiro Yanagi",2.638
"261","Miguel Olvera",2.638
"2288","Cecil Mamiit",2.638
"1144","Ron Hightower",2.638
"4015","Jack Gorsuch",2.638
"1280","Christophe Bernelle",2.638
"1552","Al Parker",2.637
"1470","Desmond Tyson",2.637
"5076","Diego Moyano",2.637
"2508","Alberto Brause",2.636
"2833","Francesco Aldi",2.636
"1590","Clement Ngoran",2.635
"1717","Enrico Cocchi",2.635
"5408","Jan Minar",2.635
"5474","Cristobal Saavedra Corvalan",2.635
"4490","Renato Joaquim",2.635
"5330","Antal Van Der Duim",2.634
"4217","Ricardo Herrera",2.634
"2661","Sergei Yaroshenko",2.634
"1995","Naratorn Srichaphan",2.633
"4804","Mark Ozer",2.633
"4927","Pantelis Moschoutis",2.633
"5413","Blazej Koniusz",2.632
"3081","Marsel Ilhan",2.632
"309","Geoff Masters",2.632
"2125","Andrei Rybalko",2.632
"868","Mario Martinez",2.631
"4534","Anders Henricsson",2.631
"243","Patrick Proisy",2.631
"792","Ezzat Nemati",2.629
"2108","Maciej Kost",2.629
"1347","Emilio Sanchez",2.629
"26","Terry Addison",2.629
"3871","Gary Groslimond",2.628
"1123","Kunio Tsukamoto",2.628
"1031","Thierry Tulasne",2.627
"245","Gerald Pilet",2.627
"2534","Francisco Costa",2.626
"4721","Pavel Vizner",2.626
"5011","Nick Weal",2.626
"2103","Juan Luis Tati Rascon",2.625
"241","Clay Iles",2.625
"987","Joel Bailey",2.625
"5540","Diego Hidalgo",2.624
"3263","Younes Rachidi",2.624
"705","Larry Gottfried",2.624
"4557","Hatem Mcdadi",2.624
"1732","Ruben Gajardo",2.624
"3828","John Levin",2.624
"4949","Tomislav Prpic",2.624
"1927","Alejo Mancisidor",2.623
"2858","Lado Chikhladze",2.623
"1444","Norm Schellenger",2.623
"78","Eugenio Castigliano",2.622
"4346","Torquato Rossini",2.622
"2648","Simon Shen",2.622
"175","Jan Kukal",2.621
"333","Milan Tajenar",2.621
"3627","Stephen Avoyer",2.621
"2658","Johny De Leon",2.621
"5703","Marc Polmans",2.62
"1209","Egan Adams",2.62
"1286","Paolo Cane",2.62
"5443","Arsenije Zlatanovic",2.62
"5751","Borna Gojo",2.619
"1990","Laith Azzouni",2.619
"3416","Aljaz Radinski",2.619
"470","Robin Drysdale",2.619
"5020","Jorge Cordova",2.619
"1325","Howard Sands",2.619
"693","Spencer Segura",2.619
"1021","Marco Alciati",2.619
"2028","Heath Denman",2.619
"1306","Leif Shiras",2.618
"5698","Riccardo Bellotti",2.618
"3112","Mao Xin Gong",2.618
"2633","Vladimir Pavicevic",2.618
"3893","Jan Coebergh",2.618
"4133","Sivagnanam Suresh",2.618
"3756","Bob Alloo",2.618
"914","Stefan Simonsson",2.618
"307","Jose Moreno",2.617
"4164","Jukka Narakka",2.617
"1768","Robinson Ureta",2.617
"1128","Claudio Panatta",2.617
"3732","Bob Bardsley",2.616
"568","George Hardie",2.616
"2265","Michal Gawlowski",2.616
"16","Ray Ruffels",2.616
"1052","Lawrence Hall",2.616
"4072","Saif Ali",2.615
"4182","Juan Diaz",2.615
"1992","Jae Sik Kim",2.615
"259","Ljuben Genov",2.614
"2258","Rafael Jordan",2.614
"4602","Peter Thrupp",2.614
"586","Bojidar Pampoulov",2.614
"1283","John Mattke",2.614
"1208","Fernando Roese",2.614
"4309","Andy Lucchesi",2.613
"1982","Ricardo Mena",2.613
"389","Fred Hemmes",2.612
"4417","Hartmut Kirchhubel",2.612
"1141","Jaroslav Navratil",2.612
"2196","Robert Angelo",2.612
"2868","Benjamin Balleret",2.612
"5013","Nicklas Timfjord",2.612
"1771","Usman Rahim",2.612
"3052","Rasmus Norby",2.612
"1872","Raviv Weidenfeld",2.612
"5071","Artem Derepasko",2.611
"785","Rod Frawley",2.611
"872","Takao Yamamoto",2.61
"1541","Anthony Lane",2.61
"2167","Justin Gimelstob",2.609
"2241","Markus Hipfl",2.609
"2939","Daniel King Turner",2.609
"808","Sean Sorensen",2.608
"3982","Jim Landin",2.608
"1039","Wayne Hampson",2.608
"101","Robert Mckinley",2.608
"948","Markus Gunthardt",2.607
"5760","Chun Hun Wong",2.607
"464","John De Mendoza",2.607
"1642","Hugo Nunez",2.607
"1322","Kelvin Belcher",2.607
"258","Stojan Velev",2.607
"2175","Pietro Pennisi",2.606
"5399","Scott Lipsky",2.606
"610","John Trickey",2.606
"27","Toshiro Sakai",2.606
"1307","Krassimir Lazarov",2.605
"2657","Helder Lopes",2.605
"247","Dimitri Sturdza",2.605
"283","Harry Fauquier",2.605
"3424","Cem Ilkel",2.604
"4368","Brad Hibbert",2.604
"44","Alejandro Olmedo",2.604
"2274","Tomas Behrend",2.604
"1199","Juan Avendano",2.604
"1010","Choon Ho Kim",2.603
"4914","Alois Beust",2.603
"630","Rayno Seegers",2.603
"1677","Tomas Rodriguez Sanchez",2.603
"79","Ken Fletcher",2.603
"692","Paul Avis",2.603
"5450","Christopher Kas",2.601
"2256","Nick Gould",2.601
"1147","Leon Naude",2.601
"486","Hans Engert",2.6
"5182","Nicolas Todero",2.6
"1731","Libor Nemecek",2.6
"2405","Jean Rene Lisnard",2.6
"5439","Chase Buchanan",2.6
"4472","Edoardo Artaldi",2.6
"3459","Louis Wessels",2.6
"723","Graham Oliver",2.6
"715","Patrice Hagelauer",2.599
"3272","Maxim Dubarenco",2.599
"3481","Kuan Yi Lee",2.599
"5175","Mariano Albert Ferrando",2.599
"1109","Robbie Venter",2.598
"2262","Zoran Sevcenko",2.598
"1099","Bob Blazekovic",2.598
"4947","Jan Weinzierl",2.598
"1249","Pedro Cordeiro",2.598
"2451","Petr Kralert",2.598
"4104","G Silberman",2.598
"2669","F EGYIR",2.597
"5544","Ya Nan Ma",2.597
"667","Sochio Kato",2.597
"5256","Sebastian Fitz",2.597
"1694","Audun Jensen",2.596
"476","Timothy Noonan",2.595
"480","Jean Louis Haillet",2.595
"1365","Minoru Ueda",2.594
"617","Rolf Thung",2.593
"542","Roberto Chavez",2.593
"2532","Mait Kunnap",2.593
"2439","Todor Enev",2.593
"3184","Soren Wedege",2.592
"4797","Mike Briggs",2.592
"1084","Robert Reininger",2.592
"4410","Doug Ditmer",2.591
"5332","Rameez Junaid",2.591
"2596","Emmanuel Heussner",2.591
"527","Paul Kronk",2.59
"4970","Diego Del Rio",2.589
"4672","Morees Dubruyn",2.589
"1623","Zeeshan Ali",2.589
"1853","Sebastien Lareau",2.588
"321","Eduardo Mandarino",2.588
"5710","Jc Aragone",2.588
"98","E Victor Seixas",2.588
"1127","Eric Wilborts",2.588
"3265","Karim Mohamed Maamoun",2.588
"5619","Arturs Lazdins",2.588
"1535","Carlos Lozano",2.587
"151","Jean Claude Barclay",2.587
"4381","F Settelmeyer",2.586
"1480","Carl Uwe Steeb",2.586
"2807","Federico Sansonetti",2.585
"37","Clark Graebner",2.585
"1779","Alejandro Aramburu Acuna",2.585
"1888","Emile Ngoran",2.585
"1001","Carlos Gattiker",2.584
"147","Sergei Likhachev",2.584
"1118","Michael Kures",2.584
"1572","Larry Scott",2.584
"3776","L Palman",2.584
"4759","Vojtech Flegl",2.584
"181","Istvan Gulyas",2.584
"5365","Pavel Chekhov",2.584
"5396","Lawal Shehu",2.583
"238","Geoff Bluett",2.583
"4110","Jan Kallquist",2.582
"2518","Peter Clarke",2.582
"4881","Tino Anda",2.582
"4637","Nael Zaki",2.582
"5435","Andrew Anderson",2.582
"2392","Farhad Tadayon",2.581
"1459","Rodrigo Rafael",2.581
"4450","Kiyoshi Miyanami",2.581
"2250","Adam Skrzypczak",2.58
"5213","Diego Ayala",2.58
"4591","Michael Oberleitner",2.579
"1562","Piet Norval",2.579
"3879","Kevin Long",2.579
"4692","Gustav Fichardt",2.579
"3048","Romano Tatuhey",2.579
"3471","Matwe Middelkoop",2.579
"242","Fernando Gentil",2.579
"315","John Gardner",2.578
"1906","Bertrand Madsen",2.577
"3183","Thomas Kromann",2.577
"4922","Stephane Matheu",2.577
"2183","Fabio Silberberg",2.577
"2490","Federico Browne",2.577
"682","Weng Wah Chow",2.577
"4594","Jason Goodall",2.577
"1279","Shozo Shiraishi",2.577
"5636","Tom Kocevar Desman",2.577
"590","Per Hegna",2.576
"936","Alejandro Cortes",2.576
"425","Norman Holmes",2.575
"367","Barry Mackay",2.575
"3011","Artem Smirnov",2.575
"163","Georges Goven",2.575
"3755","Terry Bennett",2.574
"4715","Geoff Roper",2.574
"981","Robert Trogolo",2.574
"908","Per Hjertquist",2.574
"2057","Lasith Dissanayake",2.574
"4674","Mihnea Ion Nastase",2.573
"646","Ramiro Benavides",2.573
"769","Dale Collings",2.573
"5294","Marco Mirnegg",2.573
"5482","Baris Erguden",2.573
"1910","Chih Jung Chen",2.572
"132","Peter Fishbach",2.572
"2734","Joan Jimenez Guerra",2.572
"744","Roberto Lombardi",2.572
"2737","Laurent Hild",2.571
"3894","Larry Collins",2.571
"272","Taghi Akbari",2.571
"1930","Gilbert Schaller",2.571
"878","Mohamed Dlimi",2.571
"326","Jasjit Singh",2.571
"1324","Mark Wooldridge",2.571
"2115","Rene Busch",2.57
"5291","Phillip Harboe",2.57
"2298","Marco Meneschincheri",2.569
"236","Michael Sangster",2.569
"69","Jose Mandarino",2.569
"127","Bob Hewitt",2.569
"481","Thierry Bernasconi",2.569
"4329","Toby Crabel",2.568
"5704","Alessandro Bega",2.568
"4407","Thibault Kuentz",2.568
"1091","Gustavo Tiberti",2.568
"4343","Steven Alger",2.567
"885","Andrew Jarrett",2.567
"2818","Deniss Pavlovs",2.566
"1522","Ruslon Rainov",2.566
"3904","Larry Dodge",2.566
"436","Peter Doerner",2.565
"5527","Dennis Lajola",2.565
"116","Paul Hutchins",2.565
"1376","Hamed Ul Haq",2.565
"4953","Igor Gaudi",2.565
"596","Ahmed Hassan",2.564
"438","Ricardo Aubone",2.564
"110","D Richard Russell",2.564
"1075","Gregoire Rafaitin",2.564
"3062","Colin Obrien",2.564
"4293","Thomas Werner",2.564
"1845","Gerald Mandl",2.564
"3774","Robert Potthast",2.564
"4268","John Corse",2.563
"393","Ruby Hoskowetz",2.563
"5223","Vadim Davletshin",2.563
"1070","Tony Lloyd",2.563
"2709","Eddy Gonzalez Gonzalez",2.563
"31","Bill Bowrey",2.562
"593","Ricardo Ycaza",2.562
"4806","Milan Trneny",2.562
"1451","Tasos Bavelas",2.561
"1329","Guillermo Rivas",2.561
"310","Jose Guerrero",2.561
"5502","Robin Kern",2.561
"4567","Rudiger Benz",2.561
"3099","Cesar Ramirez",2.56
"2224","Colin Beecher",2.56
"68","Gustavo Guerrero",2.56
"1849","Girts Dzelde",2.559
"5472","James Lemke",2.559
"3919","Richard Legendre",2.559
"214","John Paish",2.559
"2400","Paradorn Srichaphan",2.559
"589","Orlando Agudelo",2.559
"1601","John Erik Rustad",2.558
"860","Charles Buzz Strode",2.558
"620","Jay Royappa",2.558
"3274","Antso Rakotondramanga",2.558
"688","Cm Robinson",2.557
"3423","M Abid Ali Khan Akbar",2.557
"256","Edison Mandarino",2.557
"3672","Norm Perry",2.557
"5048","Ling Lu",2.556
"555","Tony Bardsley",2.556
"796","Fernando Maynetto",2.556
"532","Graeme Thomson",2.556
"4101","Reginald Bennett",2.556
"2804","Ryan Russell",2.556
"2614","Gorka Fraile",2.556
"1106","Steve Meister",2.555
"84","Jose Luis Arillla",2.555
"5041","Andrew Park",2.555
"3576","Francisco Llanes",2.555
"1289","Tomm Warneke",2.554
"775","Gianni Ocleppo",2.554
"2782","Matias Silva",2.554
"4566","Joe Heldmann",2.554
"2135","Jimy Szymanski",2.554
"3975","Abdullah Zamjaoui",2.553
"5657","Finn Tearney",2.553
"4729","Juan Pablo Queirolo",2.553
"1474","Charles Bud Cox",2.553
"4633","Herve Bardot",2.552
"5775","Moez Chargui",2.552
"1763","Shelby Cannon",2.551
"5541","Andrei Daescu",2.551
"4807","Serge Soulie",2.551
"855","Matt Mitchell",2.551
"3331","Alexis Klegou",2.551
"3240","Patrik Rosenholm",2.551
"3822","U Kreuzhuber",2.551
"1742","Juan Carlos Baguena",2.55
"1200","Andy Andrews",2.55
"1837","Rudiger Haas",2.55
"443","Whitney Reed",2.55
"631","Tom Kreiss",2.549
"1630","Rolf Hertzog",2.549
"1723","Nicklas Utgren",2.549
"5067","Talal Ouahabi",2.549
"5037","Boris Bachert",2.549
"5727","Mattias Siimar",2.549
"4416","Brad Holland",2.549
"3801","King Van Nostrand",2.549
"3150","Thomas Oger",2.548
"1512","Thierry Van Den Daele",2.548
"2731","Radoslaw Nijaki",2.548
"1633","Lars Jonsson",2.547
"5555","Matt Reid",2.547
"572","Janos Benyik",2.547
"5181","Adam Kennedy",2.547
"4712","Marius Masencamp",2.547
"4588","Martin Valenti",2.547
"543","William Durham",2.546
"3953","Jim Mclennan",2.546
"5287","Eric Nunez",2.546
"3803","Steve Fiske",2.545
"724","Scott Carnahan",2.545
"5108","Andy Fahlke",2.545
"4194","P Hagna",2.545
"1524","Leeh Bienkowski",2.544
"3599","M Marchment",2.544
"1122","Hachiro Shibata",2.544
"3108","Eddy Chala",2.544
"1902","Salvador Colvee",2.544
"2525","Patrik Langvardt",2.544
"5558","Filip Veger",2.544
"2551","Olivier Mutis",2.543
"3021","David Marrero",2.543
"1087","Javier Ordaz",2.543
"3980","Bill Bartlett",2.543
"1998","David Skoch",2.543
"569","Kenneth Andersson",2.543
"1582","Martin Strelba",2.542
"465","John Stephens",2.542
"1557","Roger Smith",2.542
"1428","Rick Rudeen",2.541
"4334","Goran Bergstrand",2.541
"1192","Derek Tarr",2.54
"456","Jeff Simpson",2.54
"1060","Christoph Zipf",2.54
"3107","Adrians Zguns",2.539
"1004","Josef Brabenec",2.539
"5111","Andreas Fasching",2.539
"2780","Diego Cubas",2.539
"1917","Yakubu Suleiman",2.539
"3826","Dick Horowitz",2.539
"133","Pierce Kelly",2.538
"5504","Gerard Granollers",2.537
"3282","Roberto Cid",2.537
"503","Doug Crawford",2.537
"2641","Michael Mora",2.536
"4815","Silvio Moine",2.536
"540","Bertalan Csoknyai",2.535
"2181","Luis Perez Chete",2.535
"2889","Victor Crivoi",2.535
"4640","Wojceh Jamroz",2.535
"5215","Jay Gooding",2.535
"507","John Feaver",2.534
"149","Peter Marmureanu",2.534
"2851","Carlos Palencia",2.534
"191","Roberto Saya",2.534
"1162","Hans Hansson",2.534
"2466","Helge Rosjo",2.534
"5012","Sergi Duran",2.534
"170","Eric Drossart",2.533
"3092","Sergio Galdos",2.533
"925","Raul Antonio Viver",2.533
"960","Michael Grant",2.533
"5134","Hee Sung Chung",2.533
"1907","Michael Walker",2.532
"4752","Emilio Marturano",2.532
"845","Christophe Freyss",2.532
"5270","Matthew Prentice",2.531
"1423","Jacques Manset",2.531
"361","Ken Stuart",2.531
"97","Graydon Garner",2.53
"1352","Cesar Kist",2.53
"2715","Walid Jallali",2.53
"4044","Oscar Rene Cruz",2.53
"4447","Weller Evans",2.529
"1221","Peter Carter",2.529
"313","John Bartlett",2.529
"1424","Toshihisa Tsuchihashi",2.528
"2594","Jonathan Printzlau",2.528
"349","George Berner",2.528
"231","Lothar Pawlik",2.528
"866","Bernard Boileau",2.528
"30","Rod Brent",2.527
"5367","Jonathan Eysseric",2.527
"2072","Herbert Wiltschnig",2.526
"294","Tony Pospisil",2.526
"1051","Phil Davies",2.526
"3332","Petros Chrysochos",2.525
"371","William Higgins",2.524
"289","Bill Monan",2.524
"2903","Diego Junqueira",2.524
"5271","William Ward",2.524
"1530","Paul Wekesa",2.524
"3527","Alberto Lim",2.524
"766","John Mills",2.524
"4528","Paul Groth",2.523
"840","Glenn Petrovic",2.523
"4531","Michele Fioroni",2.522
"1588","Doug Burke",2.522
"4325","Michael Greenberg",2.521
"2060","Joseph Lizardo",2.521
"933","Massimo Rivaroli",2.521
"5697","Orlando Luz",2.521
"4556","Mike Fedderly",2.52
"802","Hugo Roverano",2.52
"4710","Carl Turich",2.52
"1985","Khaled El Salawy",2.519
"5372","Marc Fornell Mestres",2.519
"3474","Wilfredo Gonzalez",2.518
"2149","Michael Geserer",2.518
"2352","Bobby Kokavec",2.518
"5440","Stanislav Vovk",2.518
"1214","Gabriel Mattos",2.518
"1349","Randy Nixon",2.518
"2119","Jacobo Chavez",2.517
"269","Rupert Ferdinands",2.516
"155","Michele Leclercq",2.515
"3788","Luis Augusto Garcia",2.515
"2918","Brian Wilson",2.515
"776","Jeff Robinson",2.514
"4349","Graziano Risi",2.514
"2705","Konstantin Don Gruber",2.514
"254","Jorge Andrew",2.514
"2853","Mauricio Echazu",2.514
"5689","Eero Vasa",2.514
"2953","Stephen Nugent",2.514
"366","Hans Kary",2.513
"575","John Austin",2.513
"1034","Bill Cowan",2.512
"4097","Marc Merry",2.512
"4791","Dick Bosse",2.512
"1011","Nandan Bal",2.511
"3907","Robert Lamarche",2.511
"2651","Adelo Abadia",2.511
"3461","Nikola Cacic",2.511
"495","Geoffery Newton",2.511
"638","Herve Gauvain",2.511
"300","Peter Burwash",2.511
"3482","Nam Hoang Ly",2.51
"5442","Daniel Berta",2.51
"5333","Jacob Adaktusson",2.51
"232","Attila Korpas",2.509
"273","Eleazar Davidman",2.509
"2590","Dong Hyun Kim",2.509
"3710","Alan Mills",2.508
"5747","Max Purcell",2.508
"83","Jaidip Mukherjea",2.507
"2363","Mark Draper",2.507
"3161","Kittipong Wachiramanowong",2.507
"4311","J Spinnenweber",2.506
"5506","Pablo Galdon",2.506
"4498","Nick Mohtadi",2.505
"3484","Alexandar Lazarov",2.505
"285","Lester Sack",2.504
"4954","Jerome Hanquez",2.504
"3899","Robbie Smith",2.503
"3924","David Collins",2.502
"1825","Jan Kodes Jr",2.502
"5478","Thomas Jun Facchini Takemoto",2.502
"1179","Ponkaphan Phisaimongket",2.502
"4771","Robert Janecek",2.501
"5189","Louis Vosloo",2.501
"4295","Chip Tolleson",2.501
"3633","Manlio Bartoni",2.5
"795","Julio Goes",2.5
"4565","Marc Krippendorf",2.5
"1049","Eddie Myers",2.5
"5592","Karim Hossam",2.5
"3683","Guiliano Fanfani",2.5
"4986","Udo Plamberger",2.5
"3686","Sergio Tacchini",2.5
"3731","Doug Tough",2.5
"2465","Zeljko Tosic",2.5
"3760","Peter Van Lingen",2.5
"2933","Juan Lorenzo Gonzalez",2.5
"4414","Greg Ewansky",2.5
"5347","Carlos Alvarez",2.5
"3465","",2.5
"3752","Tom Loring",2.5
"3729","Jim Bentley",2.5
"3699","Alex Geuer",2.5
"4218","U Fischtel",2.5
"3714","Joseph Mateo",2.5
"4415","Davn Santiago",2.5
"3918","Alan Haswell",2.5
"2720","Marc Vilanova",2.5
"4404","John Whiteford",2.5
"2395","Francisco Rodriguez",2.5
"2041","Phillipe Ventura",2.5
"3524","Ayed Zatar",2.499
"298","Fred Mcnair",2.499
"5338","Serguei Tarasevitch",2.499
"4724","Adam Anderson",2.498
"2927","Juan Andres Gomez",2.498
"884","I Tihonenko",2.498
"3535","Isak Arvidsson",2.498
"5374","Simon Aspelin",2.498
"55","George Taylor",2.497
"187","Alan Fox",2.497
"2704","Rob Cheyne",2.497
"4727","David Kass",2.496
"4608","Chuck Willenborg",2.495
"304","G Turner Howard",2.495
"4382","Robert Hubbard",2.495
"1536","Inaki Calvo",2.495
"3115","Goran Tosic",2.495
"4380","Peter Spang",2.494
"1894","Mario Rincon",2.494
"212","Jean Paul Meyer",2.494
"4772","Miles Walker",2.493
"2296","Francisco Cabello",2.492
"1661","Peter Palandjian",2.492
"817","Max Hurlimann",2.491
"881","Pascal Portes",2.491
"2952","Timo Nieminen",2.491
"2325","Eugenius Cariovas",2.491
"1426","Karl Richter",2.491
"193","Massimo Di Domenico",2.491
"1132","Ben Mckown",2.491
"5078","Jan Boruszewski",2.49
"549","Ernie Ewert",2.49
"4085","Benito Schon",2.489
"972","Greg Whitecross",2.489
"374","Lito Alvarez",2.488
"2810","Hyun Woo Nam",2.488
"10","Geoff Pollard",2.488
"5282","Alex Clayton",2.488
"1246","Zoran Petkovic",2.488
"5225","Jun Kato",2.487
"1500","Howard Herr",2.487
"780","U Zerngibl",2.486
"1548","Bobby Banck",2.485
"3533","August Holmgren",2.485
"454","Atet Wijono",2.485
"3285","Enrique Olivares",2.485
"2913","Mikhail Ledovskikh",2.484
"4973","Thomas Andersen",2.483
"2193","Bonit Wiryawan",2.483
"5741","Thiago Seyboth Wild",2.482
"337","Wanaro Ngodrella",2.482
"1244","Eric Carlier",2.482
"1321","Phillip Tuckniss",2.481
"1169","Julian Stamatov",2.481
"3819","U Ostroff",2.481
"5323","Robin Roshardt",2.48
"5107","Sunil Kumar",2.479
"455","Gondo Widjojo",2.479
"5734","Arjun Kadhe",2.479
"3116","Christopher Diaz Figueroa",2.479
"2863","Slimane Saoudi",2.478
"2007","Sargis Sargsian",2.478
"4420","Tim Siegel",2.478
"1056","Juan Carlos Ayala",2.478
"4579","Rubin Perczek",2.477
"246","Sever Dron",2.477
"1993","Alberto Paris",2.476
"2573","Mike Scheidweiler",2.476
"5204","Gabor Jaross",2.476
"4589","Christian Feenstra",2.475
"448","Franco Bartoni",2.475
"4425","Jim Hodges",2.475
"1092","Beejong Sisson",2.475
"718","Joao Soares",2.475
"4893","Ciprian Petre Porumb",2.474
"1142","Craig Edwards",2.474
"752","Juan Torralbo",2.474
"4227","Jan Eric Palm",2.474
"4707","Oliver Fuchs",2.474
"3869","Rainer Kuhlmey",2.474
"4007","Harry Turnbull",2.474
"5410","Clint Bowles",2.474
"429","Richard Meyer",2.474
"1790","Zacharie Moungnol",2.474
"4669","Pierre Lemoine",2.473
"59","Steve Tidball",2.473
"729","Tim Sturdza",2.473
"5042","Tomas Catar",2.473
"4362","Chang Hong Ni",2.472
"4186","Lars Samuelson",2.472
"3475","Miguel Angel Este",2.472
"3692","Jean Louis Thiebaut",2.472
"135","Jack Waltz",2.472
"3595","Jonathan Mridha",2.472
"3582","Palaphoom Kovapitukted",2.471
"5266","Gabriel Pitta",2.471
"4978","Artemi Tchernenko",2.471
"1410","Massimo Cierro",2.471
"1269","Edson Krause",2.471
"1188","Jean Marc Piacentile",2.471
"4854","Sascha Nensel",2.471
"1274","Paschoal Penetta",2.47
"108","Joaquin Loyo Mayo",2.47
"726","Mike Fishbach",2.47
"502","Henry Hank Kamakana",2.469
"384","Michael Burgener",2.469
"793","Fernando Dalla Fontana",2.468
"400","Mike Kreiss",2.468
"99","Charles Mckinley",2.467
"1110","Joakim Nystrom",2.467
"2726","Jose Bernard",2.467
"4767","Bret Richardson",2.467
"5737","Alexander Donski",2.466
"1227","John Mccurdy",2.466
"1676","Mario Tabares",2.466
"2841","David Sherwood",2.466
"4156","Abdel Ghani",2.466
"2819","Dmitro Tolok",2.466
"727","Tom Mott",2.466
"150","Ernesto Aguirre",2.466
"3665","Roberto Marcher",2.465
"4624","Ugo Colombini",2.465
"5730","Tilen Zitnik",2.465
"1713","Peter Ballauff",2.464
"625","Steve Turner",2.464
"3100","Jose Benitez",2.464
"1038","Bernhard Pils",2.464
"3653","Ned Weld",2.464
"4453","Henri De Wet",2.463
"721","Willem Prinsloo",2.463
"2595","Nikos Rovas",2.462
"1496","Roberto Azar",2.462
"1679","Suharyadi Suharyadi",2.462
"2368","Evgeni Mikheev",2.462
"190","Jean Baptiste Chanfreau",2.461
"4945","Steve Herdoiza",2.461
"2503","Oscar Posada",2.461
"4330","Marco Gudino",2.46
"3984","Takashi Hoshiki",2.46
"598","Justedjo Tarik",2.46
"3835","Rich Anderson",2.46
"1600","Anders Haseth",2.459
"993","Mark Turpin",2.459
"906","Jai Dilouie",2.459
"5780","Nicolas Mejia",2.458
"3231","Yassine Idmbarek",2.458
"3264","Sam Barry",2.458
"1636","Neil Borwick",2.458
"5369","Navdeep Singh",2.457
"844","M Borgener",2.457
"2191","Chia Yen Tsai",2.457
"1801","Mohamed Ridaoui",2.457
"1843","Joao Zwetsch",2.457
"661","Matei Pampoulov",2.457
"301","Alphonso Ochoa",2.456
"176","Jan Kodes",2.455
"5119","Jeff Coetzee",2.455
"597","Matti Timonen",2.455
"4402","Peter Dellavedova",2.454
