"","nameList","rating"
"1076","Famiano Meneschincheri",2.2914
"5053","Sulistyo Wibowo",2.2912
"1479","Na Sulistyono",2.291
"2690","Guillermo Carter",2.2907
"5838","Mehluli Don Ayanda Sibanda",2.2904
"4349","Guy Fritz",2.29
"5261","Daniel Willman",2.2899
"3975","Fred Drilling",2.2895
"400","Dieter Schultheiss",2.2895
"453","Steve Krulevitz",2.2894
"5676","Jeevan Nedunchezhiyan",2.2894
"5226","Seung Bok Baek",2.2893
"3362","Mazen Osama",2.2893
"1611","Ernesto Lingen",2.2892
"2819","Filip Urban",2.2889
"1734","Jean Yves Job",2.2884
"5145","Andrew Park",2.2883
"4804","Victor Lopez",2.2881
"3995","Richard Legendre",2.2879
"5337","Vishal Punna",2.2878
"2532","Mustafa Azkara",2.2877
"4881","Rene Hanak",2.2872
"3615","Brian Connor",2.2862
"4746","Sebastian Soresini",2.286
"5773","Danylo Kalenichenko",2.2859
"119","Anthony Billington",2.2844
"5750","Abdulhamid Mubarak",2.284
"2628","Patrick Chucri",2.2839
"2608","Hiroki Kondo",2.2836
"4289","E Neemati",2.2836
"3904","Gerry Gomes",2.2833
"4504","Ismail Sauce",2.2825
"4889","Shai Friedman",2.2823
"5181","Jim Thomas",2.282
"5075","Daniel Omaboe",2.2817
"5021","Patrick Mohr",2.2814
"230","Nicola Spear",2.281
"1487","Milen Yanakiev",2.2809
"4440","Doug Ditmer",2.2809
"1978","Rashid Hassan",2.28
"931","John Molin",2.2798
"4872","Malik Sanjaya Wijemanne",2.279
"21","Colin Stubs",2.2785
"105","Gene Scott",2.2783
"542","Ibrahim Mahmoud",2.2779
"4644","Tomer Zimmerman",2.2776
"4807","Frank Dennhardt",2.2776
"594","Don Mccormick",2.277
"1071","Ernesto Vazquez",2.2769
"300","David Tate",2.2764
"5519","Colin Ebelthite",2.2761
"510","Pancho Musalem",2.2759
"4759","Carl Turich",2.2739
"4288","Abdelkader Madani",2.273
"5210","Ivan Vajda",2.2725
"2120","David Adams",2.2724
"4439","Harishanker Krishnan",2.2722
"519","Jean Louis Haillet",2.2721
"1807","Richard Ashby",2.2716
"1710","Karl Hale",2.2712
"5428","Alexandr Zotov",2.2712
"4933","Nebojsa Djordjevic",2.271
"5444","Damian Patriarca",2.2706
"1638","Peter Wright",2.2705
"1184","Carlos Di Laura",2.2703
"4680","Patrick Flynn",2.2702
"5713","Duilio Vallebuona",2.2702
"4565","Dusan Kulhaj",2.2696
"3891","Paul Thompson",2.2694
"4534","Miloslav Lacek",2.2694
"5184","Artem Derepasko",2.2694
"4817","Young Min Kwon",2.2687
"961","Haroon Ismail",2.2683
"2643","Stian Boretti",2.268
"2556","Michael Brown B395",2.2677
"4856","Hidehiko Tanizawa",2.2675
"880","Andre Zietsmann",2.2674
"4159","Dean Martin Jr",2.2667
"3882","Antonio Garoni",2.2666
"1026","Brian Benson",2.2655
"5182","Zoltan Boroczky",2.2652
"5506","Alberto Brizzi",2.2651
"2199","Dimitri Muzyka",2.2649
"5790","Tilen Zitnik",2.2648
"3768","Davor Stolcer",2.2647
"4721","Hector Ortiz",2.2645
"3421","Nik Razborsek",2.2642
"1202","Athanasios Anastopoulos",2.2635
"274","Patrick Landau",2.263
"3792","Peter Schlotz",2.2626
"5188","Hee Sung Chung",2.2624
"5147","Andre Lopes",2.262
"2238","Andres Filimonov",2.2616
"1888","Daniel Heryanto",2.2612
"4512","Jacques Vincileoni",2.2611
"3883","Roberto Graetz",2.2608
"1183","Manuel Valleramos",2.26
"1473","Sadiq Abdullahi",2.2595
"4886","Xiao Cheng Liu",2.2586
"5538","Sergey Betov",2.2585
"4378","Etsuo Uchiyama",2.2579
"281","Frank Saloman",2.257
"4467","Thibault Kuentz",2.2558
"2559","Rabi Bouhassoun",2.2556
"1213","Eric Carlier",2.2556
"263","Pekka Petersen Dyggve",2.2553
"5572","Martin Emmrich",2.2553
"945","Jack Bushman",2.2553
"367","Munawar Iqbal",2.2552
"1484","Moncef Zehar",2.2551
"3660","Paul Sullivan",2.2538
"2229","Fernando Vicente",2.2531
"4593","Marco Morales",2.2529
"4120","Roberto Vaz Carvalhaes",2.2525
"4586","Jamie Harty",2.2519
"5712","Tom Kocevar Desman",2.2517
"5355","Lester Cook",2.2512
"4956","Salahaddine Adbib",2.2511
"4792","Craig Boynton",2.2508
"932","David Imonitie",2.2507
"1372","Arafat Chekrouni",2.2506
"625","Martin Robinson",2.2502
"4303","Jose Schmidt",2.249
"1039","Ney Keller",2.2483
"2660","Gunther Darkey",2.2483
"1126","Julian Stamatov",2.2473
"5769","Austin Smith",2.2473
"1850","Jan Kodes Jr",2.2472
"5723","Lorenzo Giustino",2.2469
"5809","Vaclav Safranek",2.2464
"2182","Nouhoun Sangare",2.2464
"4029","Thierry Quintin",2.2456
"702","Juan Ignacio Muntanola",2.2447
"876","Harry Fritz",2.2444
"3867","Bobby Siska",2.2444
"4184","Eugene Mccabe",2.2443
"2691","Gustavo Ramirez",2.2438
"5583","Roman Borvanov",2.2435
"2640","Gilles Kremer",2.2432
"654","John Fort",2.2428
"5858","Jenson Brooksby",2.2425
"5052","Remus Farcas",2.242
"2463","Oskars Vaskis",2.2408
"2910","Dmitriy Makeyev",2.2406
"3365","Minh Quan Do",2.2402
"3978","Steve Siegel",2.24
"4638","Depeng Li",2.2399
"90","John Ward",2.2395
"64","William Harris",2.2387
"5348","Federico Rodriguez",2.2382
"4423","B Hochstadter",2.2382
"3923","Andres Tielemans",2.2381
"195","Nicholas Kalogeropoulos",2.2379
"3503","Marcelo Tomas Barrios Vera",2.2376
"2851","Denes Lukacs",2.2369
"2619","Dias Doskarayev",2.2368
"4364","Pavlos Mamasis",2.2364
"4063","Stephen Jones",2.2355
"671","Shinya Tanaka",2.2354
"4095","Narendra Singh",2.2336
"1940","Jason Cask",2.2333
"4016","P Martin",2.233
"4078","Brant Bailey",2.2325
"3931","Richard Kasten",2.2324
"4737","Alioune Toure",2.2317
"685","Graham Oliver",2.2314
"3251","Federico Zeballos",2.2314
"168","Patrice Beust",2.2306
"591","Takeshi Koura",2.2305
"5330","Gabriel Moraru",2.2305
"869","Lajos Levai",2.2302
"4054","Rob Wallace",2.2299
"4308","Jose Llamas",2.2293
"3828","Dick Horowitz",2.2293
"3403","Alexander Lazov",2.2292
"2434","Jorge Catala",2.2291
"2623","Emilio Daniel Baez Britez",2.2291
"5787","Patrik Niklas Salminen",2.2289
"3944","Lorenzo Soriano",2.2281
"3990","James Smith",2.2279
"3873","John Tidball",2.2273
"3482","Carl Soderlund",2.2272
"4458","C Floe",2.2264
"2872","Damar Johnson",2.2263
"2168","Helge Koll Frafjord",2.2261
"2369","Andrej Krasevec",2.2256
"3024","Ilija Martinoski",2.2253
"5433","Torsten Popp",2.225
"4634","Bruce Brescia",2.2244
"4526","Yukihiko Murata",2.2243
"1715","Khaled Ashkanani",2.2242
"5834","Nicolae Frunza",2.2238
"207","John Clifton",2.2234
"309","Mieczyslaw Rybarczyk",2.2225
"4571","Guillermo Stevens",2.2222
"3179","Daniel Alejandro Lopez Cassaccia",2.2222
"3861","Dave George",2.2217
"4357","Fritz Don",2.2216
"4969","Tino Anda",2.2214
"4898","Carlos Chavez",2.2214
"3674","John De Zeeuw",2.2213
"3803","Joe Osadca",2.2207
"2352","Jocelyn Robichaud",2.2204
"2379","Yue Wei Wang",2.2201
"3506","Bruno Britez",2.2197
"397","Pieter Soeters",2.2195
"5113","Abdul Hamid Makhkamov",2.2194
"1954","Mohammed Khalid",2.219
"1398","Zhao Xie",2.2188
"2065","Sule Ladipo",2.2182
"4087","Ted Gorski",2.2181
"518","Gary Thoroughood",2.2179
"663","Lyuben Petrov",2.2174
"3949","Francisco Gallardo",2.2174
"3629","Anthony Hammond",2.2174
"3932","Robert Lamarche",2.2173
"1822","Goudjo Gbedey",2.2173
"1164","Javier Restrepo",2.2166
"330","Armando Cornejo",2.2155
"1762","Eugenio Rossi",2.2154
"5627","Jung Woong Na",2.2148
"5801","Roberto Marcora",2.214
"1222","Kevin Kerns",2.214
"4228","Joe Bouquin",2.2136
"4032","Paolo Lazzari",2.2134
"4500","Evgeni Zhelyazkov",2.2134
"137","Ron Goldman",2.2131
"5869","Emilio Nava",2.2123
"4936","Dede Suhendar Dinata",2.2121
"1914","Amro Ghoneim",2.2118
"3390","Samir Iftikhar",2.2113
"2508","Aivaras Balzekas",2.2111
"3762","Antonio Mennella",2.2109
"4710","Ferenc Csepai",2.2108
"3947","Kirk Watson",2.2106
"5599","Julius Tverijonas",2.2101
"4116","Francisco Mastelli",2.2097
"1763","Alejandro Aramburu",2.2094
"916","Akinori Naguro",2.2093
"2284","Ali Hamadeh",2.2092
"5353","Mathias Hellstrom",2.2091
"3559","Peter Bothwell",2.2089
"3808","Ted Hoehn",2.2083
"5358","David Kvernadze",2.2083
"529","Sung Bae Kim",2.208
"3669","Robert Stock",2.2079
"3320","Rogelio Siller",2.2078
"2758","Will Farah Lebar",2.2066
"3856","Robert Bedard",2.2061
"219","Detler Herdy",2.2059
"4521","Michael Fancutt",2.2058
"504","Jackie Cooper",2.2055
"70","U Unknown",2.205
"2908","Elbert Sie",2.2049
"3510","Jirat Navasirisomboon",2.2048
"4072","Graham Thompson",2.2047
"5115","Reza Nakhai",2.2046
"3641","Jim Sheperd",2.2046
"174","Mathias Werren",2.2042
"462","John Stephens",2.2041
"4485","Eduard Pana",2.204
"4946","Koko Kunkel",2.2034
"5312","Christopher Koderisch",2.2031
"5771","Tomas Vaise",2.203
"4040","Harald Neuner",2.203
"5678","William Kirkman",2.2029
"4171","Yoshimito Miyashita",2.2024
"1048","S Fine",2.202
"4618","Daniel Montes De Oca",2.2017
"4649","Kiyotaka Tachibana",2.2015
"1075","X Zhao",2.2014
"3717","Rainer Janson",2.2008
"4438","R Elangovan",2.2003
"5481","Purav Raja",2.2003
"3903","Amable Plaza",2.2003
"758","U Zerngibl",2.1999
"4430","Suehiro Ito",2.1999
"5171","Markus Menzler",2.1996
"3994","Geoff Paish",2.1982
"3103","Dimitar Grabuloski",2.1981
"4742","Mihnea Ion Nastase",2.1979
"5638","Mikhail Elgin",2.1974
"3854","Fritz Kolbinger",2.1974
"3343","Santiago Maresca",2.1968
"2234","Bruno Fragoso",2.1968
"5845","Mark Chigaazira",2.1966
"857","Gerard Toulon",2.1966
"3648","Carlos Fernandez",2.1965
"2283","Vittaya Samrej",2.1964
"1187","Luis Arturo Gonzalez",2.1955
"4529","Noriyuki Washida",2.1933
"3616","H Nielson",2.193
"2306","Taso Vasiliadis",2.1929
"5793","Nicholas Campbell",2.1928
"5786","Mattias Siimar",2.1928
"4169","Sadao Kosugi",2.1927
"134","Modesto Tito Vazquez",2.1926
"2365","Gehad El Deeb",2.1914
"1903","Fadel Berthe",2.1909
"5453","Vivek Shokeen",2.1904
"3720","Roger Becker",2.1903
"3933","Pierre Lamarche",2.1903
"4049","Greg Braun",2.1903
"5351","Mehdi Ziadi",2.1897
"757","D Turner",2.1885
"1050","Tres Cushing",2.1883
"1551","Andres Battad",2.1881
"4625","Javier Contreras",2.1879
"1094","Pichet Boratisa",2.1877
"511","Rafael Ruiz",2.1875
"2033","Derek Farren",2.1863
"1229","Christophe Lesage",2.1863
"278","Nils Elvik",2.1856
"5324","Matthew Behrmann",2.1854
"4097","Balaram Singh",2.1851
"284","Gaurav Misra",2.1847
"1","Richard Coulthard",2.1843
"4786","Otis Smith",2.1841
"4832","Francisco Pinto",2.1838
"2618","Mario Monroy",2.1837
"530","Saeed Meer",2.1829
"767","Emilio Montano",2.1829
"5","Warren Jacques",2.1828
"267","Shyam Minotra",2.1827
"3357","Linh Giang Trinh",2.1822
"4963","Andrew Mclean",2.1822
"4084","Josef Solc",2.1819
"5674","Dean Obrien",2.1817
"5752","Puriwat Chatpatcharoen",2.1813
"3562","John Bryan Decasa Otico",2.181
"4150","Lee Merry",2.1809
"4717","Hans Fredborg",2.1809
"2924","Lazar Magdincev",2.1801
"4232","Ajit Perera",2.18
"803","Boo Kil Choi",2.1797
"4894","John Arbanas",2.1795
"5791","Aziz Dougaz",2.1785
"4100","Ks Leung",2.1781
"3094","Dovydas Sakinis",2.1781
"4686","Haruo Nakano",2.178
"2703","Iphton Louis",2.1777
"723","Tayyab Iftikhar",2.1765
"5225","Patrick Boza",2.1762
"1287","Jon Levine",2.1761
"2589","Evghenii Plugariov",2.1752
"2019","Muhammad Khaliq Siddiq",2.1751
"5134","Daouda Ndiaye",2.175
"3573","Yshai Oliel",2.1744
"4052","Dragan Stojovic",2.1739
"3730","Jean Claude Molinari",2.1737
"4265","Viorel Sotiriu",2.1736
"985","Chaim Arlozorov",2.1736
"3040","Mauricio Estivariz",2.1732
"3459","Lucas Gomez",2.1718
"2688","Ashkan Shokoofi",2.1715
"5635","Sandro Ehrat",2.1713
"1336","Tony Jonsson",2.1712
"251","Abe Segal",2.1712
"632","Robert Casey C100",2.171
"5291","Tiago Godinho",2.1709
"5729","Giovani Samaha",2.1701
"3303","Christian Garay",2.1699
"262","Omar Pabst",2.1697
"4851","Robert Janecek",2.1694
"3880","Gerardo Miceli",2.1694
"5601","Johann Coles",2.1682
"1269","Michel Borfiga",2.1676
"5128","Ricardo Omana",2.1668
"738","Richard Hawkes",2.1654
"4538","Teodor Batchev",2.1653
"4552","Eduardo Oncins",2.1643
"755","Roger Mckee",2.1641
"257","Kiril Yashmakov",2.1632
"4348","F Briscoe",2.1627
"3870","Jack Acheson",2.1625
"3108","Julen Uriguen",2.1624
"1826","Ivan Keskinov",2.1623
"4165","Erik Ulleberg",2.1617
"2659","Mohamed Wafa",2.1615
"228","Petr Strobl",2.1614
"3468","Mohd Assri Merzuki",2.1614
"3819","Ian Bidmeade",2.1611
"3631","John Norgauer",2.1609
"4000","Keith Bardellini",2.1606
"4585","Mark Freedman",2.1605
"5262","Chris Numbers",2.1604
"3973","Joel Ross",2.1596
"3844","Patrick Platzer",2.1594
"5218","Michihisa Onoda",2.1589
"5209","Dennis Peschek",2.1582
"3708","Tom Karp",2.1578
"1334","Albert Viviani",2.1578
"4001","Mark Shires",2.1576
"5468","Patricio Alvarado",2.1565
"5051","Brett Hansen Dent",2.1565
"4191","Lassantha Fernando",2.1564
"4606","Marian Lazarov",2.1562
"3716","Karl Fichtel",2.1562
"1146","Sergei Leonyuk",2.1561
"4397","Hany Nasser",2.1561
"5354","Nick Van Der Meer",2.1555
"5863","N Sriram Balaji",2.1552
"4125","Mark Joffey",2.1551
"4750","Stefano Mezzadri",2.1549
"850","Shigeyuki Nishio",2.154
"2110","Taras Beiko",2.1536
"4729","Christoph Geukens",2.1536
"4944","Pasi Virtanen",2.1534
"4156","Octavio Piva",2.1533
"4238","Gonzalo Nunez",2.1533
"4588","Robert Crames",2.1527
"2542","Hendri Susilo Pramono",2.1524
"2979","Juan Carlos Ramirez",2.1514
"4407","Pedro Gonzalez",2.1513
"5789","Lucas Andriamasilalao",2.151
"4047","Akshai Misra",2.1505
"3177","Weerapat Doakmaiklee",2.15
"4747","Dexter Macbride",2.1495
"2793","Diogo Rocha",2.1491
"144","Premjit Lall",2.1478
"4927","Rodrigo Faria",2.1472
"623","Kiyoshi Tanabe",2.1472
"4450","A Luttrell",2.1472
"5089","Igor Tchelychev",2.1469
"2638","Didac Perez",2.1466
"1399","Tanakorn Srichaphan",2.1465
"4366","Alberto Franco",2.1465
"5518","Yuichi Ito",2.146
"5246","Chemseddine Belal",2.1458
"4067","Nick Lee",2.145
"1905","Abdelhak Hameurlaine",2.145
"5585","Andrey Kumantsov",2.1441
"4201","Jay Harvey",2.1438
"4389","Paul Dogherty",2.1429
"2017","Mohammed Reza Tavakoli",2.1425
"3724","Zlatko Ivancic",2.1423
"5868","Jack Mingjie Lin",2.1422
"200","Vittorio Crotta",2.1416
"5561","Marco Antonio Rojas",2.1415
"4892","Reinhard Wawra",2.1396
"4304","Nimish Desai",2.1396
"5447","Juan Martin Aranguren",2.1393
"1825","Garth Thomson",2.1388
"3268","Laurent Bram",2.1386
"5562","Tzvetan Mihov",2.1384
"1436","Mark Buckley",2.1381
"4019","Bill Bennion",2.1381
"59","Steve Tidball",2.1373
"5466","Philip Riise Hansen",2.1362
"664","Emmanuel Van Der Pol",2.1362
"730","Peter Campbell",2.1357
"4490","Harvey Becker",2.1351
"4326","Mohammed Abdul Fatah",2.1341
"1871","John Maginley",2.1336
"4429","Tom Frisher",2.133
"870","R Bortulan",2.1325
"4943","Robert Sliwinski",2.1324
"765","Bobby Webb",2.1323
"2530","Pascal Schaul",2.1321
"5292","Doug Bohaboy",2.1321
"4045","Phil Siviter",2.1312
"592","Robert Rheinberger",2.1309
"2091","Melvin Tong",2.1303
"4433","Hiroyuki Bamba",2.1295
"277","Frank Baden",2.1293
"5575","Tuna Altuna",2.1292
"4795","Patrik Wennberg",2.1292
"835","Abdel Aslam Mahmoudi",2.1291
"5107","Reed Cordish",2.1289
"4104","Po Tau",2.1287
"766","Mark Meyers",2.1282
"1897","Viktor Nagy",2.1277
"3203","Marc Abdulnour",2.1275
"2388","Sultan Khalfan",2.1271
"5384","Brett Baudinet",2.127
"3789","Jurg Siegrist",2.1264
"3917","U Savoldelli",2.1259
"5007","Toshitsugu Mori",2.1259
"4302","Randall King",2.1257
"3306","Issam Al Tawil",2.1255
"4065","Richard Hillage",2.1246
"2310","Thomas Heyerdahl",2.1244
"5257","Taras Demyanekno",2.1243
"4846","Martin Schaffl",2.1241
"4682","Mark Jeffrey",2.124
"138","Bob Goeltz",2.1237
"786","Somporn Champisri",2.1234
"4408","Derek Segal",2.1225
"4752","Santiago Mora",2.1215
"4254","Benjamin Janse Sims",2.1214
"967","Nial Brash",2.1208
"4002","Doug King",2.1207
"4083","Tomas Fort",2.1198
"3625","Gavin Hogben",2.1189
"5340","Wahib Maknieh",2.1188
"4410","William Mcgehee",2.1183
"5078","Petr Pala",2.1177
"5331","Erling Tveit",2.117
"2426","Fazaluddin Syed",2.1167
"3963","Knud Erik Nielsen",2.1166
"4426","Shai Puni",2.1162
"537","Erik Melander",2.1159
"1182","Kelvin Ng",2.1156
"3653","Allen Quay",2.1155
"4242","Graeme Notman",2.114
"4206","Gunther Gnettner",2.1127
"5027","Donny Susetyo",2.1125
"2531","Raimonds Sproga",2.1123
"3894","Ross Mcghie",2.112
"5199","Alexander Vasquez",2.112
"558","Jose Castanon",2.1115
"4890","Yuval Karutzi",2.1113
"669","Moon Il Kim",2.1113
"1815","Bertrand Lacombe",2.1111
"2386","George Mcgill",2.1109
"416","Jim Ward",2.1107
"3726","V Kazarevitch",2.1106
"4236","Antonio Domenech",2.1097
"3609","Robert Layton",2.1095
"3267","Daniel Llarenas",2.1094
"341","Bill Monan",2.109
"4882","Ettore Rossetti",2.1089
"5649","Viktor Filipenko",2.1084
"3941","Luis Riba",2.1084
"741","Abdel Gawad Mohammed",2.107
"2553","Jing Zhu Yang",2.1067
"532","Samudra Sangitan",2.1058
"5784","Spencer Newman",2.1049
"4208","Helson Barros",2.1042
"4801","Marco Filippeschi",2.1027
"4189","Lars Samuelson",2.102
"3837","Piet Van Eysden",2.1019
"3634","Jerry De Witts",2.1006
"1627","Hashim Bin Sidek",2.0998
"5660","Kasparas Zemaitelis",2.0995
"3951","Francisco Musalem",2.0993
"4246","Steven Wright",2.099
"4203"," ",2.099
"4630","Terje Persson",2.0979
"5567","Fredrik Ask",2.0976
"2757","Daniel Langre",2.0975
"5758","Michael Linzer",2.096
"947","Mike Barr",2.0958
"5533","Daniel Danilovic",2.0954
"5121","Thomas Messmer",2.0951
"908","Nadir Ali Khan",2.0951
"3753","Martin Carlstein",2.0951
"405","Hansjorg Elzer",2.0945
"19","Sutarjo Sugiarto",2.0942
"4383","S Teterion",2.0941
"2620","Anton Tsymbalov",2.0939
"1869","Rodrigo Navarro",2.0938
"5343","Tripp Phillips",2.0932
"5842","Hugo Gaston",2.0926
"1528","Stephen Furlong",2.0924
"5258","Javier Garcia Sintes",2.0924
"4962","Steven Baldas",2.0922
"5658","Jean Segodo",2.0907
"5724","David Vega Hernandez",2.0904
"2575","Jhonnatan Medina Alvarez",2.0903
"1170","Gianluca Rinaldini",2.0903
"3298","Micke Kontinen",2.0902
"922","Gianni Marchetti",2.0896
"925","Victor Eke",2.0894
"2431","Wei Jen Cheng",2.0889
"1155","Taisen Kanai",2.0885
"332","Lenny Schloss",2.0884
"4046","Joe Mesmer",2.0871
"2081","Ramin Raziyani",2.0867
"5252","Esat Tanik",2.0853
"385","Pekka Saila",2.0846
"4168","Osamu Yanagihara",2.0844
"4137","Marco Consolini",2.0837
"4878","Richard Taylor",2.0811
"5697","Clay Thompson",2.0798
"4647","Takayoshi Shibuya",2.0795
"1553","Khaled Baligh",2.0788
"4295","Alberto Capitan",2.0784
"4888","Ohad Weinberg",2.0775
"3466","Ignacio Garcia",2.0771
"5386","Marius Tangen",2.0767
"5464","Jonathan Igbinovia",2.0765
"4506","Mario Calautti",2.0762
"192","Gaetano Di Maso",2.0761
"4142","Ruben Porges",2.0753
"5151","Iman Nilipour",2.0753
"1664","Charles Beckman",2.0747
"4518","U Naharaj",2.0746
"3799","John Swann",2.0744
"2978","Jean Michel Durango",2.0736
"3732","Norberto Herrero",2.0714
"5360","Daniel Yoo",2.0705
"3925","John Segal",2.0704
"668","Akifumi Machidori",2.0698
"5405","Vishal Uppal",2.0695
"3948","Arthur Carrington",2.0691
"3636","Larry Nagler",2.0689
"5862","Darko Bojanovic",2.0689
"203","Boro Jovanovic",2.0688
"3943","Ricardo Aubone",2.0685
"4983","Sergio Gomez Barrio",2.0684
"189","Giuseppe Merlo",2.0683
"5247","Mads Gottlieb",2.0677
"2405","Yu Zhang",2.0676
"4493","Liu Shuhua",2.067
"4486","Maurice Hunter",2.0664
"5212","Vasilly Kazhera",2.064
"4317","Gabriel Neascu",2.0637
"4428","Eylon Sinai",2.0635
"1701","Malcolm Allen",2.0634
"3614","Christian Janssens",2.0628
"684","Gerard Wimmer",2.0627
"4779","Marco Seruca",2.0626
"4414","Curt Stalder",2.0621
"4519","Woo Ryong Lee",2.0613
"4300","Steve Mott",2.0607
"4576","Amani Jumatano",2.0604
"1138","Ian Harris",2.0599
"2222","Sofronio Palahang",2.0593
"5629","Darius Florin Bragusi",2.0592
"3741","Adrian Bey",2.0592
"3348","John Morrissey",2.0591
"3689","Lothar Lanz",2.0587
"1711","Esam Abdulaal",2.0587
"381","Carl Edvard Hedelund",2.0583
"179","Bernd Kube",2.0582
"5039","Sten Sumberg",2.0579
"5608","Luis Diaz Barriga",2.0577
"5488","Ayrton Wibowo",2.0574
"4476","Jean Van Rensburg",2.057
"2123","Hisham Hemeda",2.0569
"5716","Henrik Sillanpaa",2.0567
"1755","Konstantinos Effraimoglou",2.0565
"4311","Raimo Ojala",2.056
"4723","Pierre Lemoine",2.056
"2170","Alexander Tabares",2.0551
"5623","Jose Perdomo",2.055
"5064","Srinath Prahlad",2.0532
"5582","Fernando Romboli",2.0528
"5609","Marco Aurelio Nunez",2.0521
"513","Haibibi Bouchaib",2.051
"1640","Lech Sidor",2.0506
"4844","Magnus Zeile",2.0502
"5010","Karim Zaher",2.0491
"395","Mike Kreiss",2.049
"1962","Gavaskar Williams",2.049
"5512","Anis Ghorbel",2.0488
"5502","Wan Gao",2.0486
"5101","Miguel Pastura",2.048
"4665","Abdel Halem Azzi",2.0473
"3965","Carlo Zugarelli",2.047
"479","Kenneth Reid",2.0466
"3706","Henri Pellizza",2.0465
"5306","Mansur Yakhyaev",2.0455
"3890","Ian Beverly",2.045
"3830","Alan Kendal",2.0447
"3878","Rodolfo Cisneros",2.0445
"3508","George Tsivadze",2.0444
"2421","Asiri Iddamalgoda",2.0443
"5139","Piotr Szczepanik",2.0441
"4525","Yoshiya Hamano",2.044
"4876","Jin So Lee",2.043
"5158","Rodrigo Vallejo",2.0429
"787","Fook Chong Chiew",2.0417
"4466","Jacques Bonnemaison",2.0415
"455","Robin Ray",2.0412
"3356","Thien Nguyen Hoang",2.0411
"3785","Richard Evans",2.0405
"4108","Iman Sutarli",2.0399
"4018","Geoffrey Olsson",2.0398
"622","Thorvald Moe",2.0393
"3457","Viktor Durasovic",2.0392
"4335","Scott Shannon",2.039
"5264","Shane Stone",2.0389
"2432","Alejandro Olivera",2.0387
"4751","Emmanuel Marmillod",2.0381
"4953","Murphy Jensen",2.0374
"5824","Alejandro Mendoza",2.0362
"383","Viorel Marcu",2.0354
"4778","Kenichi Kiyomiya",2.0353
"4498","Martin Goldberg",2.035
"280","Bernard Pinto",2.0349
"5255","Maxime Koffi",2.0347
"2854","Michael Leong",2.0346
"1104","Carlos Behar",2.0346
"5245","Kevin Jonckheer",2.0345
"3794","C Burr",2.0345
"4249","Luis Carlos Enck",2.034
"5708","N Vijay Sundar Prashanth",2.0332
"5574","Ergun Zorlu",2.0326
"5621","Jacob Rasolondrazana",2.0322
"3658","Billy Knight",2.0315
"4177","S Menzies",2.0314
"408","Richard Russell",2.0295
"665","Salvador Cabeza",2.0294
"5229","Walter Barahona",2.0287
"660","Henrik Drzymalski",2.0283
"305","Peter Jackson",2.0282
"5622","Ando Rasolomalala",2.0279
"5703","Kento Takeuchi",2.026
"2156","Fernando Samayoa",2.0259
"4868","Sean Cartwright",2.0253
"5277","Samuel Fumi",2.0253
"5598","Romain Radwan",2.0253
"4560","Ikbel Hanachi",2.0253
"5692","Constantinos Ioannides",2.0253
"5214","Jakub Herm Zahlava",2.0251
"3754","Barry Geraghty",2.0237
"4271","J Kirs",2.0236
"3637","Thomas Chivington",2.0235
"5558","Mikhail Biryukov",2.0234
"4355","Per Larsson",2.0233
"3684","Eduardo Gorostagia",2.0223
"402","Jean Pierre Loizeau",2.0219
"290","Hoang Duc Luu",2.0212
"4787","Darren Kirk",2.021
"5740","Mubarak Al Harrasi",2.0207
"106","Dick Dell",2.0204
"102","Danny Obryant",2.0204
"657","Yemisi Allan",2.0189
"5066","Sang Hoon Lee",2.0189
"5500","Slah Mbarek",2.0188
"5755","Minhtuan Pham",2.0185
"5579","Dusan Lojda",2.0181
"5463","Rihards Emulins",2.0178
"1714","Kadhim Kadhim",2.0178
"4064","U Ghatage",2.0177
"1613","Shigeru Ota",2.0165
"2281","Manuel Tejada",2.0161
"339","Michael Sprenglemeyer",2.016
"292","Doo Hwan Kim",2.0154
"4592","Sergio Speciale",2.0151
"1861","Ryuso Tsujino",2.0151
"5669","Boy Westerhof",2.0151
"4961","Cheng Fong Chang",2.0146
"3387","Rodrigo Senattore",2.0142
"4170","Ryoichi Mori",2.014
"5516","Marko Djokovic",2.0135
"2987","Rasid Winklaar",2.0128
"5673","Milos Sekulic",2.0127
"5686","Joachim Bjerke",2.0127
"3649","Mel Baleson",2.0125
"4766","Remi Gilberton",2.0122
"5733","Alex Knaff",2.0112
"5554","Shendrit Deari",2.0109
"1900","Andreas Fikas",2.0103
"5236","Marvin Rolle",2.01
"615","Felix Kaplan",2.01
"2902","Jose Roberto Velasco",2.0099
"602","Hadiman Hadiman",2.0094
"3766","Anton Ivanov",2.0093
"5797","Mykyta Mashtakov",2.0091
"4015","Arthur Whitaker",2.0079
"4367","Noel Jensen",2.0072
"1080","Supoj Meesawad",2.0071
"909","John Antonas",2.0045
"3806","Don Fontana",2.0044
"4902","Roberto Raffa",2.0043
"4628","Yaman Esin",2.0036
"5731","Andrei Soltoianu",2.0035
"5069","Mohammed Mahmoudi",2.0032
"5187","Ruben Torres",2.0031
"1201","Manuel De Sousa",2.003
"3809","John Hammill",2.003
"430","Jose Vilela",2.0026
"4523","Toshio Iwazawa",2.0025
"4204","U Lindorff",2.0024
"2464","Kristian Mitrovski",2.0014
"2217","John Hui",2.0002
"4444","Keith Begley",1.9998
"1542","Abdul Khalek Nadini",1.9995
"4442","Claude England",1.9993
